,property_type,sector,price,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
68,flat,sector 107,0.5,3.0,2.0,2,Medium Floor,Relatively New,850.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
69,flat,sector 104,1.4,3.0,2.0,2,Medium Floor,Under Construction,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
70,flat,sector 88a,1.0,2.0,2.0,3,Medium Floor,Relatively New,1882.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
71,flat,sohna road,1.3,3.0,3.0,3+,Medium Floor,Relatively New,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
72,flat,sector 85,0.9,3.0,3.0,2,High Floor,Relatively New,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,High
73,flat,sector 83,1.15,3.0,3.0,2,Medium Floor,Relatively New,1350.0,1.0,1.0,1.0,1.0,0.0,1.0,High
74,flat,sector 69,1.36,3.0,3.0,2,High Floor,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,1.0,Low
75,flat,sector 102,1.4,2.0,2.0,3, Low Floor,Relatively New,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
76,house,sector 55,2.8,4.0,4.0,0, Low Floor,New Property,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
77,flat,sector 84,0.34,2.0,2.0,1, Low Floor,Relatively New,627.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium
78,flat,sector 84,0.39,2.0,2.0,0,Medium Floor,Relatively New,594.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
79,house,sector 4,1.1,3.0,4.0,1, Low Floor,Moderately Old,990.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
80,flat,sohna road,0.35,2.0,2.0,2,High Floor,New Property,518.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
81,flat,sector 91,1.75,4.0,3.0,3+,Medium Floor,Relatively New,2247.0,1.0,1.0,1.0,1.0,0.0,0.0,High
82,flat,sector 49,2.1,3.0,3.0,3,Medium Floor,Moderately Old,1604.25,0.0,0.0,0.0,1.0,0.0,1.0,High
83,flat,sector 48,3.65,3.0,3.0,3+,Medium Floor,Relatively New,2395.0,0.0,0.0,0.0,0.0,1.0,1.0,High
84,flat,sohna road,0.95,2.0,2.0,3+,Medium Floor,New Property,1175.97,1.0,0.0,0.0,0.0,0.0,0.0,Medium
85,flat,sector 69,1.29,3.0,3.0,1,High Floor,Relatively New,1410.0,0.0,0.0,0.0,1.0,0.0,1.0,Medium
86,house,sector 76,0.75,2.0,2.0,2,High Floor,New Property,745.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
87,flat,sector 82a,1.85,3.0,3.0,3+, Low Floor,Relatively New,1807.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
88,flat,sector 78,0.7,2.0,2.0,2,Medium Floor,Moderately Old,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
89,flat,sector 95,0.32,2.0,2.0,1,Medium Floor,Relatively New,713.0,0.0,0.0,0.0,1.0,0.0,1.0,Medium
90,flat,manesar,0.85,3.0,3.0,2, Low Floor,Moderately Old,2986.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
91,flat,sector 93,1.25,4.0,4.0,3,High Floor,Relatively New,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
92,flat,sector 7,0.54,2.0,2.0,1,Medium Floor,Relatively New,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
93,flat,sector 71,0.79,2.0,2.0,2,Medium Floor,Relatively New,1078.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
94,flat,sector 56,1.71,3.0,3.0,3+,Medium Floor,Moderately Old,2251.0,0.0,1.0,0.0,0.0,0.0,1.0,High
95,flat,sector 110,1.4,3.0,3.0,3,Medium Floor,Relatively New,1550.0,0.0,0.0,0.0,0.0,0.0,1.0,High
96,flat,sector 67,3.65,3.0,4.0,3+,High Floor,Relatively New,2490.0,0.0,1.0,0.0,1.0,0.0,1.0,Medium
97,flat,sector 107,0.6,3.0,2.0,2,Medium Floor,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
98,flat,sector 69,1.44,3.0,3.0,2, Low Floor,Relatively New,1489.0,0.0,0.0,0.0,1.0,0.0,0.0,High
99,flat,sector 113,2.37,4.0,4.0,3+,High Floor,Under Construction,2060.0,1.0,0.0,0.0,0.0,0.0,0.0,High
100,flat,sector 104,0.2,1.0,2.0,2,Medium Floor,New Property,391.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
101,flat,sector 33,1.5,2.0,2.0,3+, Low Floor,Under Construction,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
102,flat,sector 113,1.83,2.0,2.0,0,Medium Floor,New Property,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
103,house,sector 4,3.2,3.0,3.0,2, Low Floor,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
104,flat,sector 88a,0.5,3.0,2.0,2, Low Floor,Under Construction,775.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
105,flat,sector 41,3.4,4.0,4.0,3, Low Floor,Old Property,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
106,flat,sector 102,4.55,4.0,4.0,3+,High Floor,Relatively New,4630.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
107,flat,sector 49,1.72,3.0,3.0,2, Low Floor,Old Property,2856.0,0.0,0.0,0.0,0.0,0.0,1.0,High
108,flat,sector 61,2.2,3.0,3.0,2, Low Floor,Under Construction,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
109,flat,sector 82,0.63,2.0,2.0,3+, Low Floor,Relatively New,1020.0,1.0,0.0,0.0,0.0,0.0,0.0,High
110,flat,sector 37,1.4,3.0,3.0,3+,Medium Floor,Relatively New,1890.0,0.0,1.0,0.0,0.0,0.0,0.0,High
111,flat,sector 70,1.13,3.0,3.0,2, Low Floor,Under Construction,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
112,flat,sector 70,1.75,3.0,5.0,0, Low Floor,Relatively New,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
113,flat,sector 103,2.45,4.0,4.0,3,High Floor,Relatively New,2586.0,1.0,1.0,1.0,1.0,0.0,0.0,Low
114,house,sector 28,0.7,2.0,2.0,0, Low Floor,Old Property,864.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
115,flat,sector 89,1.3,3.0,3.0,2, Low Floor,New Property,1259.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
116,house,sector 109,6.5,4.0,4.0,3+, Low Floor,New Property,5400.0,0.0,1.0,0.0,0.0,0.0,1.0,High
117,flat,sector 37d,0.55,2.0,2.0,3,Medium Floor,New Property,540.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
118,flat,sohna road,0.9,3.0,2.0,2, Low Floor,Under Construction,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,High
119,flat,sector 107,1.15,2.0,2.0,3, Low Floor,Relatively New,1375.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
120,flat,sector 66,3.5,3.0,4.0,3,Medium Floor,Relatively New,2150.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
121,flat,sector 90,1.78,4.0,4.0,3+,Medium Floor,Relatively New,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,High
122,flat,sector 43,2.5,3.0,2.0,3,Medium Floor,Old Property,1664.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
123,house,sector 3,0.55,2.0,2.0,1, Low Floor,Moderately Old,810.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
124,flat,sector 37d,1.67,4.0,4.0,3,High Floor,Relatively New,2091.0,0.0,0.0,0.0,0.0,0.0,1.0,High
125,flat,sector 90,0.65,2.0,2.0,3,Medium Floor,Relatively New,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
126,flat,sector 65,5.5,3.0,4.0,3,Medium Floor,Relatively New,2803.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
127,flat,sector 90,2.05,4.0,4.0,3+,Medium Floor,Relatively New,1992.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
128,flat,sector 102,1.41,2.0,2.0,3, Low Floor,Relatively New,1231.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
129,flat,sector 79,1.65,3.0,3.0,0,High Floor,Relatively New,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
130,flat,sector 83,0.98,2.0,2.0,3,Medium Floor,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,High
131,flat,sector 14,2.2,3.0,4.0,3+,Medium Floor,Old Property,2285.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
132,flat,sector 86,1.5,3.0,3.0,1,High Floor,Relatively New,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,High
133,house,sector 103,4.35,4.0,4.0,3+, Low Floor,Relatively New,3222.0,1.0,1.0,1.0,1.0,0.0,1.0,High
134,flat,sector 69,1.3,3.0,3.0,1,High Floor,Relatively New,1410.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
135,flat,sector 71,1.1,3.0,4.0,3,Medium Floor,Moderately Old,1621.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
136,flat,sector 82a,1.59,3.0,3.0,3+,Medium Floor,Relatively New,1807.0,0.0,0.0,0.0,0.0,1.0,2.0,High
137,flat,sector 88a,1.65,3.0,3.0,3,High Floor,New Property,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
138,flat,sector 81,2.28,3.0,3.0,3+,High Floor,Relatively New,1750.0,0.0,1.0,0.0,0.0,0.0,2.0,Low
139,flat,sector 90,1.6,4.0,4.0,3+,Medium Floor,Relatively New,2127.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
140,flat,sector 90,1.21,3.0,3.0,3+,High Floor,Relatively New,1571.0,0.0,0.0,0.0,0.0,1.0,0.0,High
141,flat,sector 90,1.25,3.0,3.0,3,High Floor,Moderately Old,1544.0,0.0,1.0,0.0,0.0,0.0,0.0,High
142,flat,sector 2,0.98,2.0,2.0,3,High Floor,Moderately Old,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
143,flat,sector 108,0.93,2.0,3.0,3,Medium Floor,Relatively New,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
144,flat,sector 61,2.24,3.0,3.0,2,Medium Floor,New Property,1393.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
145,flat,sector 56,1.55,3.0,3.0,3,Medium Floor,Old Property,1799.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
146,flat,sector 79,0.78,2.0,2.0,3+,High Floor,Relatively New,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
147,flat,sector 113,1.93,3.0,3.0,2,Medium Floor,Under Construction,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
148,flat,sector 104,2.6,4.0,4.0,3+,High Floor,Relatively New,3332.0,0.0,1.0,0.0,0.0,0.0,1.0,High
149,house,sector 112,7.46,4.0,4.0,3+, Low Floor,Relatively New,6350.0,0.0,1.0,0.0,1.0,0.0,1.0,Medium
150,flat,sector 22,4.8,4.0,6.0,3+,Medium Floor,New Property,3245.0,0.0,1.0,0.0,1.0,0.0,2.0,Low
151,flat,sector 108,0.97,2.0,2.0,3,Medium Floor,Relatively New,1363.0,0.0,1.0,0.0,0.0,0.0,0.0,High
152,flat,sector 102,0.97,2.0,2.0,2,High Floor,Relatively New,823.0,0.0,0.0,0.0,0.0,0.0,0.0,High
153,flat,sector 92,1.7,3.0,4.0,2, Low Floor,Under Construction,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
154,flat,sector 90,1.2,3.0,3.0,3+,Medium Floor,Moderately Old,2505.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
155,flat,sector 70,1.65,3.0,5.0,3,Medium Floor,Relatively New,1631.0,0.0,1.0,0.0,1.0,0.0,0.0,High
156,flat,sector 84,0.69,2.0,2.0,3+,Medium Floor,Relatively New,1214.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
157,flat,sector 85,1.2,2.0,2.0,3,High Floor,Relatively New,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
158,flat,sector 92,0.75,3.0,4.0,3, Low Floor,Moderately Old,2077.0,1.0,0.0,0.0,0.0,0.0,0.0,High
159,flat,sector 49,1.69,3.0,3.0,3,Medium Floor,Moderately Old,2544.0,0.0,0.0,0.0,1.0,0.0,0.0,High
160,flat,sector 67,4.5,4.0,4.0,3+, Low Floor,Relatively New,3160.0,0.0,1.0,0.0,1.0,0.0,1.0,Low
161,house,sector 33,8.5,5.0,5.0,3+,Medium Floor,New Property,4770.0,1.0,1.0,1.0,1.0,0.0,1.0,High
162,flat,sector 107,0.4,2.0,2.0,1,Medium Floor,Relatively New,626.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
163,flat,manesar,0.9,4.0,4.0,3,Medium Floor,Moderately Old,2219.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
164,flat,sector 52,5.0,5.0,7.0,3+, Low Floor,Moderately Old,6750.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
165,flat,sector 76,1.9,3.0,3.0,2, Low Floor,Under Construction,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
166,flat,sector 84,1.24,3.0,3.0,3,Medium Floor,Relatively New,1650.0,1.0,0.0,0.0,0.0,0.0,1.0,High
167,flat,sector 95,0.46,2.0,2.0,2,High Floor,New Property,945.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
168,flat,gwal pahari,1.38,2.0,2.0,2,Medium Floor,Under Construction,1130.0,0.0,0.0,0.0,0.0,0.0,1.0,High
169,flat,sector 102,1.82,3.0,4.0,3+,High Floor,Moderately Old,1747.0,0.0,1.0,0.0,0.0,0.0,0.0,High
170,flat,sohna road,0.4,2.0,2.0,3,High Floor,New Property,772.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
171,flat,manesar,0.86,3.0,3.0,3+,Medium Floor,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
172,flat,sector 70,1.65,3.0,3.0,2,Medium Floor,Relatively New,2531.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
173,flat,sector 59,3.78,3.0,3.0,3,Medium Floor,Under Construction,2979.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
174,flat,sector 102,1.42,3.0,3.0,3,Medium Floor,Relatively New,1406.0,0.0,1.0,0.0,0.0,0.0,0.0,High
175,flat,sector 109,1.4,3.0,3.0,3+,Medium Floor,Relatively New,1466.0,0.0,0.0,1.0,0.0,0.0,0.0,High
176,flat,sector 95,0.27,2.0,2.0,0, Low Floor,New Property,807.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
177,flat,sector 86,0.42,2.0,2.0,1, Low Floor,New Property,650.0,1.0,1.0,0.0,1.0,1.0,0.0,Medium
178,flat,sector 99,0.26,2.0,2.0,1,Medium Floor,Relatively New,714.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
179,flat,sector 95,0.4,3.0,2.0,2,Medium Floor,New Property,889.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
180,flat,sector 56,2.05,4.0,4.0,3,Medium Floor,Relatively New,2000.0,0.0,1.0,0.0,0.0,1.0,1.0,Low
181,flat,sector 92,0.87,4.0,4.0,2, Low Floor,Moderately Old,1574.0,0.0,0.0,1.0,0.0,0.0,2.0,High
182,flat,sector 86,1.65,3.0,4.0,3,Medium Floor,Relatively New,1705.0,0.0,1.0,0.0,0.0,0.0,0.0,High
183,house,sector 12,0.42,3.0,3.0,0, Low Floor,New Property,662.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
184,flat,sector 65,2.75,4.0,4.0,3,Medium Floor,Relatively New,1975.0,1.0,1.0,0.0,0.0,0.0,1.0,High
185,flat,sector 9,0.88,3.0,3.0,2, Low Floor,Old Property,1538.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
186,flat,sector 91,1.4,3.0,3.0,3+,Medium Floor,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
187,flat,sector 65,5.9,3.0,3.0,3,Medium Floor,Moderately Old,3025.0,1.0,0.0,0.0,0.0,0.0,2.0,Low
188,flat,sector 81,0.82,2.0,2.0,3, Low Floor,Relatively New,955.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
189,flat,sector 81,3.3,4.0,5.0,3+,Medium Floor,Relatively New,3313.0,1.0,1.0,0.0,0.0,0.0,1.0,High
190,flat,sector 92,0.5,3.0,3.0,1,High Floor,New Property,831.0,0.0,0.0,0.0,0.0,0.0,2.0,High
191,flat,sector 69,1.8,4.0,5.0,3+,Medium Floor,Relatively New,2200.0,0.0,1.0,0.0,0.0,0.0,0.0,High
192,flat,sector 58,4.85,4.0,5.0,3,High Floor,Relatively New,3718.0,1.0,1.0,0.0,1.0,1.0,1.0,Low
193,flat,sector 77,1.79,3.0,3.0,3, Low Floor,New Property,1600.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
194,flat,sector 99,1.13,3.0,5.0,3,Medium Floor,Relatively New,1790.0,0.0,1.0,0.0,0.0,1.0,0.0,Low
195,flat,sector 81,2.29,3.0,4.0,3+,High Floor,Relatively New,1889.0,0.0,1.0,0.0,0.0,0.0,2.0,High
196,flat,sohna road,0.26,1.0,1.0,1,Medium Floor,New Property,511.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
197,flat,sector 95,0.29,2.0,2.0,2,High Floor,Relatively New,504.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
198,house,sector 1,1.85,4.0,3.0,2,Medium Floor,Moderately Old,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
199,flat,sector 2,0.95,2.0,2.0,3,Medium Floor,Old Property,1838.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
200,flat,sector 109,1.5,3.0,3.0,1,Medium Floor,New Property,2943.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
201,flat,sector 110,4.0,4.0,4.0,3,High Floor,New Property,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
202,flat,sohna road,0.45,2.0,2.0,2,Medium Floor,Relatively New,922.0,0.0,0.0,0.0,0.0,0.0,2.0,Low
203,flat,sector 82a,0.62,1.0,1.0,0,Medium Floor,Relatively New,650.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
204,flat,sector 90,1.15,3.0,3.0,3+,Medium Floor,Relatively New,1736.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
205,flat,sector 83,1.4,3.0,3.0,2,Medium Floor,Relatively New,1561.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
206,flat,sector 71,0.98,3.0,3.0,3, Low Floor,Moderately Old,1457.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
207,flat,sector 102,1.75,3.0,3.0,3+, Low Floor,Relatively New,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
208,flat,sector 65,5.0,3.0,3.0,3, Low Floor,Relatively New,3245.0,0.0,1.0,0.0,0.0,0.0,1.0,High
209,flat,sector 65,2.55,3.0,3.0,3,Medium Floor,Relatively New,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,Low
210,flat,sector 33,1.65,3.0,3.0,3, Low Floor,Under Construction,2591.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
211,flat,sector 106,2.1,4.0,6.0,3+,Medium Floor,Relatively New,2118.0,0.0,1.0,0.0,0.0,1.0,0.0,Medium
212,flat,sector 9,0.95,3.0,3.0,2,Medium Floor,Moderately Old,1394.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
213,flat,sector 109,2.2,3.0,4.0,3,High Floor,Relatively New,1860.0,0.0,1.0,0.0,0.0,0.0,0.0,High
214,flat,sector 48,1.38,3.0,3.0,1, Low Floor,Relatively New,1882.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
215,flat,sector 105,0.42,3.0,2.0,1, Low Floor,Moderately Old,974.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
216,flat,sector 61,2.55,3.0,3.0,2,Medium Floor,New Property,2116.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
217,flat,sector 109,2.3,3.0,4.0,3+,Medium Floor,New Property,2325.0,0.0,1.0,0.0,0.0,1.0,0.0,Medium
218,flat,sector 65,3.2,4.0,3.0,2, Low Floor,Relatively New,3150.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
219,flat,sector 113,2.75,4.0,4.0,3+,High Floor,Under Construction,3371.0,1.0,1.0,0.0,1.0,0.0,2.0,Medium
220,flat,sector 33,2.0,3.0,3.0,3+,Medium Floor,New Property,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
221,flat,sector 82a,1.85,3.0,3.0,3,High Floor,Moderately Old,1816.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
222,flat,dwarka expressway,1.3,3.0,3.0,2,Medium Floor,Under Construction,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
223,flat,sector 90,1.23,3.0,3.0,2,High Floor,Relatively New,1569.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
224,flat,sector 65,2.65,2.0,2.0,3,Medium Floor,New Property,1433.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
225,house,sector 9,1.65,2.0,3.0,0,Medium Floor,Relatively New,900.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
226,flat,sector 43,3.8,3.0,3.0,3+, Low Floor,Moderately Old,2450.0,0.0,1.0,0.0,1.0,0.0,1.0,Medium
227,flat,sector 65,2.85,4.0,4.0,3+, Low Floor,Relatively New,1975.0,1.0,1.0,0.0,0.0,0.0,1.0,High
228,flat,sector 63,7.8,4.0,4.0,0,Medium Floor,New Property,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
229,flat,sector 2,1.5,3.0,4.0,3+,Medium Floor,Moderately Old,1727.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
230,house,sector 76,1.75,4.0,4.0,0,High Floor,New Property,3635.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
231,flat,sector 61,2.17,3.0,3.0,3, Low Floor,Under Construction,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
232,flat,sector 102,1.35,3.0,3.0,3,Medium Floor,Relatively New,1406.0,0.0,1.0,0.0,0.0,0.0,0.0,High
233,flat,sector 106,1.05,3.0,4.0,3+,Medium Floor,Relatively New,1345.0,0.0,1.0,0.0,0.0,0.0,0.0,High
234,flat,sector 14,4.26,4.0,4.0,0,Medium Floor,Old Property,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
235,flat,sector 95,0.41,2.0,2.0,2,High Floor,New Property,670.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
236,house,sector 57,3.65,6.0,6.0,2,Medium Floor,Moderately Old,3450.0,1.0,1.0,1.0,1.0,0.0,2.0,High
237,flat,sector 109,1.2,3.0,2.0,2,Medium Floor,Relatively New,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,High
238,flat,sector 107,0.98,2.0,2.0,3,Medium Floor,Relatively New,1375.0,1.0,0.0,0.0,0.0,0.0,1.0,High
239,flat,sector 70,1.65,3.0,4.0,3+,High Floor,New Property,1912.0,1.0,1.0,0.0,0.0,0.0,0.0,Medium
240,flat,sector 69,1.38,3.0,3.0,1,High Floor,Relatively New,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,High
241,house,sector 69,0.8,1.0,1.0,0, Low Floor,New Property,763.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
242,flat,sector 89,0.9,2.0,2.0,2,Medium Floor,New Property,992.0,1.0,0.0,0.0,0.0,1.0,0.0,High
243,flat,sector 52,1.85,3.0,3.0,3,Medium Floor,Moderately Old,2114.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
244,flat,sector 78,0.75,2.0,2.0,1,Medium Floor,Moderately Old,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
245,flat,sector 99,1.3,3.0,3.0,0,High Floor,New Property,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
246,flat,sohna road,0.54,2.0,1.0,3, Low Floor,New Property,967.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
247,flat,sector 37d,0.55,2.0,2.0,3,Medium Floor,New Property,610.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
248,flat,sector 65,2.0,2.0,2.0,2,High Floor,Relatively New,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
249,flat,sector 99,1.32,3.0,5.0,3,High Floor,New Property,1872.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
250,flat,sector 112,5.49,4.0,5.0,3+,Medium Floor,Relatively New,3655.35,0.0,1.0,0.0,0.0,0.0,1.0,High
251,flat,sector 89,1.0,2.0,2.0,3,Medium Floor,New Property,1441.0,1.0,0.0,0.0,0.0,1.0,0.0,High
252,flat,sector 79,1.0,2.0,2.0,3,Medium Floor,Relatively New,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
253,flat,sector 89,0.9,2.0,2.0,2, Low Floor,New Property,992.0,1.0,0.0,0.0,0.0,1.0,0.0,Low
254,flat,sector 92,0.65,3.0,3.0,2,Medium Floor,Relatively New,1839.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
255,flat,sector 37d,1.36,3.0,3.0,3, Low Floor,Under Construction,1535.0,0.0,0.0,0.0,1.0,1.0,0.0,Low
256,flat,sector 37d,1.25,3.0,3.0,3+, Low Floor,Under Construction,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
257,flat,sector 110,0.28,2.0,1.0,1, Low Floor,Relatively New,1168.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
258,flat,sector 102,1.3,2.0,2.0,3, Low Floor,Relatively New,1009.0,0.0,0.0,1.0,0.0,0.0,0.0,High
259,flat,sector 53,4.8,3.0,4.0,3+,Medium Floor,Relatively New,2500.0,0.0,1.0,0.0,1.0,1.0,1.0,High
260,flat,sector 104,1.35,4.0,5.0,3+, Low Floor,Relatively New,3495.0,1.0,1.0,1.0,1.0,0.0,0.0,Medium
261,house,sector 5,0.85,1.0,1.0,0, Low Floor,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
262,flat,sector 92,0.65,3.0,3.0,3, Low Floor,Moderately Old,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
263,flat,sector 69,0.75,2.0,2.0,2,Medium Floor,Moderately Old,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
264,house,sector 7,0.69,1.0,1.0,1, Low Floor,Old Property,758.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
265,flat,sector 78,0.88,3.0,4.0,3,Medium Floor,Moderately Old,1668.0,0.0,1.0,0.0,1.0,0.0,0.0,High
266,flat,sector 66,2.1,3.0,4.0,2,High Floor,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,1.0,High
267,flat,sector 65,3.0,3.0,3.0,3,High Floor,Under Construction,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,High
268,flat,sector 90,1.7,4.0,4.0,3+,High Floor,Moderately Old,1992.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
269,flat,sector 83,1.8,3.0,3.0,3,Medium Floor,Relatively New,1659.0,0.0,1.0,0.0,0.0,0.0,1.0,High
270,flat,sector 61,1.85,2.0,2.0,2,Medium Floor,New Property,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
271,flat,sector 53,6.5,4.0,5.0,3+,Medium Floor,Relatively New,3000.0,1.0,1.0,0.0,1.0,0.0,1.0,High
